symbol,direction,entry_price,rsi,atr,macd,trend_score,momentum_score,volatility_score,session,sl,tp,mfe,mae,label
EURUSD,SELL,1.177579,50.910171,0.000822,-4.1e-05,40.0,0.910171,0.00061,asia,1.17881,1.17552,0.002629,-0.000831,1
EURUSD,SELL,1.177024,41.938436,0.000693,-6e-05,65.0,8.061564,0.000414,london,1.17806,1.17529,0.002074,-0.000277,1
EURUSD,SELL,1.175088,27.286421,0.001009,-0.000411,75.0,22.713579,0.000366,new_york,1.1766,1.17257,0.002755,-0.000966,1
EURUSD,SELL,1.174674,30.55489,0.000721,-0.000666,75.0,19.44511,0.000346,asia,1.17576,1.17287,0.002341,-0.000552,1
EURUSD,SELL,1.175088,50.0,0.000837,-0.00077,40.0,0.0,0.000532,london,1.17634,1.173,0.002618,-0.000552,1
EURUSD,SELL,1.174398,50.649599,0.001309,-0.000562,40.0,0.649599,0.000698,new_york,1.17636,1.17112,0.000138,0.0,0
EURUSD,SELL,1.17495,53.490803,0.000739,-4.8e-05,40.0,3.490803,0.000695,asia,1.17606,1.1731,0.00069,0.0,0
EURUSD,BUY,1.175917,65.202728,0.000415,0.000484,75.0,15.202728,0.000411,asia,1.1753,1.17695,0.000138,-0.001381,0
EURUSD,BUY,1.172745,29.818857,0.000828,-0.000471,75.0,20.181143,0.000399,london,1.1715,1.17481,0.002757,-0.000825,1
EURUSD,SELL,1.172058,36.11425,0.001209,-0.000512,65.0,13.88575,0.000679,asia,1.17387,1.16903,0.003288,-0.001509,1
EURUSD,SELL,1.168907,32.611685,0.001157,-0.001591,75.0,17.388315,0.000747,asia,1.17064,1.16601,0.00259,-0.001092,0
EURUSD,SELL,1.167815,26.728478,0.001191,-0.001583,75.0,23.271522,0.000602,new_york,1.1696,1.16484,0.0,0.0,0
EURUSD,SELL,1.17247,68.686698,0.001095,6.8e-05,75.0,18.686698,0.000699,asia,1.17411,1.16973,0.001099,-0.000412,0
EURUSD,SELL,1.173296,69.369879,0.000825,0.000563,75.0,19.369879,0.000638,asia,1.17453,1.17123,0.000413,0.0,0
EURUSD,BUY,1.171509,48.439892,0.00112,0.000299,40.0,1.560108,0.000592,new_york,1.16983,1.17431,0.000549,-0.002738,0
EURUSD,BUY,1.16918,28.969394,0.001224,-0.000378,75.0,21.030606,0.000674,asia,1.16734,1.17224,0.001369,-0.001911,0
EURUSD,SELL,1.169727,48.888631,0.000743,-0.000585,40.0,1.111369,0.000567,asia,1.17084,1.16787,0.002049,-0.000684,1
EURUSD,SELL,1.169454,52.776836,0.000899,-0.000716,40.0,2.776836,0.000444,new_york,1.1708,1.16721,0.003273,-0.001502,1
EURUSD,SELL,1.167815,39.302289,0.000918,-0.000582,65.0,10.697711,0.000421,asia,1.16919,1.16552,0.002993,-0.001906,1
EURUSD,SELL,1.168634,34.984939,0.000546,-0.000331,75.0,15.015061,0.000283,asia,1.16945,1.16727,0.001364,-0.000409,1
EURUSD,SELL,1.166589,35.308483,0.000662,-0.000439,65.0,14.691517,0.000322,new_york,1.16758,1.16493,0.000544,0.0,0
EURUSD,SELL,1.166317,37.023582,0.000924,-0.000857,65.0,12.976418,0.000443,asia,1.1677,1.16401,0.002985,-0.001359,1
EURUSD,SELL,1.165501,37.19858,0.000796,-0.000645,65.0,12.80142,0.000416,asia,1.1667,1.16351,0.002169,-0.000543,1
EURUSD,SELL,1.164822,36.356863,0.000756,-0.000728,65.0,13.643137,0.000349,new_york,1.16596,1.16293,0.002572,-0.000407,1
EURUSD,SELL,1.163873,33.326228,0.001007,-0.000735,75.0,16.673772,0.000309,asia,1.16538,1.16136,0.001218,0.0,0
EURUSD,SELL,1.16727,73.926732,0.000999,0.000335,75.0,23.926732,0.000663,asia,1.16877,1.16477,0.0,0.0,0
EURUSD,BUY,1.168088,58.055015,0.001208,0.000946,65.0,8.055015,0.000782,new_york,1.16628,1.17111,0.000819,-0.001907,0
EURUSD,BUY,1.16727,37.50078,0.001004,0.000508,65.0,12.49922,0.000632,asia,1.16576,1.16978,0.000818,-0.001904,0
EURUSD,BUY,1.166181,34.374829,0.000603,0.000174,75.0,15.625171,0.000497,asia,1.16528,1.16769,0.001907,-0.000815,1
EURUSD,BUY,1.166725,51.064068,0.000963,-0.000107,40.0,1.064068,0.000469,new_york,1.16528,1.16913,0.0,-0.001903,0
EURUSD,SELL,1.164551,34.491203,0.001126,-0.000792,75.0,15.508797,0.000542,asia,1.16624,1.16173,0.000542,0.0,0
EURUSD,SELL,1.16523,52.631944,0.00062,-0.000513,40.0,2.631944,0.000541,asia,1.16616,1.16368,0.000678,0.0,0
EURUSD,SELL,1.165909,57.895629,0.000834,-0.00012,65.0,7.895629,0.000491,new_york,1.16716,1.16382,0.002171,-0.001629,1
EURUSD,SELL,1.164958,50.0,0.000912,-0.000285,40.0,0.0,0.000513,asia,1.16633,1.16268,0.002438,-0.001085,1
EURUSD,SELL,1.163738,26.46367,0.000668,-0.000277,75.0,23.53633,0.000499,asia,1.16474,1.16207,0.00351,-0.000947,1
EURUSD,SELL,1.160362,21.303141,0.000908,-0.000878,75.0,28.696859,0.000538,new_york,1.16172,1.15809,0.000269,0.0,0
EURUSD,SELL,1.161036,34.469368,0.001051,-0.001003,75.0,15.530632,0.000575,asia,1.16261,1.15841,0.000404,0.0,0
EURUSD,SELL,1.161305,53.845979,0.000636,-0.000713,40.0,3.845979,0.000582,asia,1.16226,1.15972,0.000135,0.0,0
EURUSD,SELL,1.16198,66.665576,0.000665,-0.000247,75.0,16.665576,0.000346,new_york,1.16298,1.16032,0.002963,0.0,1
EURUSD,SELL,1.160362,40.541251,0.000992,-0.000446,65.0,9.458749,0.000504,asia,1.16185,1.15788,0.0,0.0,0
EURUSD,SELL,1.162926,67.77349,0.001013,0.00054,75.0,17.77349,0.000843,london,1.16445,1.16039,0.001486,0.0,0
EURUSD,BUY,1.16428,65.861417,0.000995,0.000627,75.0,15.861417,0.000722,new_york,1.16279,1.16677,0.002717,-0.000677,1
EURUSD,BUY,1.16428,68.732472,0.000755,0.000838,75.0,18.732472,0.000332,asia,1.16315,1.16617,0.001901,-0.000677,1
EURUSD,BUY,1.169317,83.374101,0.000893,0.00142,75.0,33.374101,0.000499,london,1.16798,1.17155,0.003153,-0.000137,1
EURUSD,BUY,1.173158,81.55595,0.001832,0.0026,75.0,31.55595,0.000785,new_york,1.17041,1.17774,0.001378,-0.003294,0
EURUSD,BUY,1.173158,51.162674,0.001554,0.00193,40.0,1.162674,0.000908,asia,1.17083,1.17704,0.000551,-0.002609,0
EURUSD,BUY,1.172058,41.265931,0.001031,0.001324,65.0,8.734069,0.000697,london,1.17051,1.17464,0.000137,-0.001646,0
EURUSD,BUY,1.170549,37.98287,0.001374,0.000504,65.0,12.01713,0.000804,new_york,1.16849,1.17398,0.00096,-0.002325,0
EURUSD,BUY,1.167542,34.725392,0.001518,-0.00113,75.0,15.274608,0.000764,asia,1.16526,1.17134,0.004653,0.0,1
EURUSD,SELL,1.169454,40.407247,0.001015,-0.000787,65.0,9.592753,0.000793,london,1.17098,1.16692,0.000683,0.0,0
EURUSD,SELL,1.173709,86.401992,0.000969,0.000166,75.0,36.401992,0.000524,new_york,1.17516,1.17129,0.0,0.0,0
EURUSD,BUY,1.175779,94.207729,0.001111,0.001373,75.0,44.207729,0.000368,asia,1.17411,1.17856,0.0,-0.001794,0
EURUSD,BUY,1.173985,38.245899,0.00075,0.001178,65.0,11.754101,0.000466,london,1.17286,1.17586,0.002348,-0.000826,1
EURUSD,BUY,1.176194,56.151946,0.000936,0.000944,65.0,6.151946,0.000501,new_york,1.17479,1.17853,0.003886,-0.001106,1
EURUSD,BUY,1.186521,87.017436,0.001669,0.002769,75.0,37.017436,0.001051,asia,1.18402,1.19069,0.00141,-0.002529,0
EURUSD,BUY,1.185677,68.377993,0.001693,0.002696,75.0,18.377993,0.001135,london,1.18314,1.18991,0.004941,-0.001685,1
EURUSD,BUY,1.188919,56.089995,0.00173,0.002923,65.0,6.089995,0.001182,new_york,1.18632,1.19324,0.001415,-0.003383,0
EURUSD,BUY,1.188072,57.892043,0.001451,0.002227,65.0,7.892043,0.000868,asia,1.1859,1.1917,0.002263,-0.002535,0
EURUSD,BUY,1.18638,37.056957,0.001119,0.000638,65.0,12.943043,0.000804,london,1.1847,1.18918,0.002822,-0.000141,1
EURUSD,BUY,1.198322,75.115675,0.002049,0.002236,75.0,25.115675,0.001093,new_york,1.19525,1.20344,0.010137,-0.002007,1
EURUSD,BUY,1.201923,82.367072,0.002978,0.00393,75.0,32.367072,0.001466,asia,1.19746,1.20937,0.001012,-0.005321,0
EURUSD,BUY,1.198322,50.0,0.002631,0.002363,40.0,0.0,0.001413,london,1.19438,1.2049,0.001294,-0.00472,0
EURUSD,BUY,1.194315,26.211181,0.002286,0.000732,75.0,23.788819,0.00094,new_york,1.19089,1.20003,0.000285,-0.003697,0
EURUSD,BUY,1.197748,45.112355,0.002276,-0.000189,40.0,4.887645,0.001022,asia,1.19433,1.20344,0.002012,-0.003433,0
EURUSD,SELL,1.197031,66.975472,0.001851,-0.000352,75.0,16.975472,0.001018,london,1.19981,1.1924,0.005846,-0.001431,1
EURUSD,SELL,1.1946,40.711448,0.002106,-0.000847,65.0,9.288552,0.001128,new_york,1.19776,1.18934,0.0,0.0,0
EURUSD,SELL,1.19346,46.729879,0.002175,-0.000112,40.0,3.270121,0.0012,asia,1.19672,1.18802,0.005529,-0.003409,1
EURUSD,SELL,1.193602,38.815886,0.001925,-0.000934,65.0,11.184114,0.001198,london,1.19649,1.18879,0.005672,-0.003551,1
EURUSD,SELL,1.188919,40.205299,0.002224,-0.001527,65.0,9.794701,0.001242,new_york,1.19226,1.18336,0.006607,-0.003664,1
EURUSD,SELL,1.187507,34.788971,0.001941,-0.002288,75.0,15.211029,0.001179,asia,1.19042,1.18265,0.005195,-0.002252,1
EURUSD,SELL,1.186662,42.652872,0.001357,-0.001931,65.0,7.347128,0.000763,london,1.1887,1.18327,0.004349,-0.001407,1
EURUSD,SELL,1.18022,26.930816,0.001823,-0.002542,75.0,23.069184,0.001019,new_york,1.18295,1.17566,0.002225,-0.000696,0
EURUSD,SELL,1.181754,33.253581,0.001665,-0.002065,75.0,16.746419,0.001073,asia,1.18425,1.17759,0.004729,-0.003342,1
EURUSD,SELL,1.179663,51.609256,0.001086,-0.001033,40.0,1.609256,0.000966,london,1.18129,1.17695,0.001251,0.0,0
EURUSD,SELL,1.182033,52.636949,0.001374,-0.000665,40.0,2.636949,0.000767,new_york,1.18409,1.1786,0.000977,0.0,0
EURUSD,SELL,1.183012,72.873773,0.001276,0.000296,75.0,22.873773,0.000735,asia,1.18493,1.17982,0.003349,-0.001258,1
EURUSD,BUY,1.181893,50.942395,0.000999,0.00061,40.0,0.942395,0.000653,london,1.18039,1.18439,0.000979,-0.002231,0
EURUSD,BUY,1.18022,33.343289,0.001287,-0.000134,75.0,16.656711,0.000645,new_york,1.17829,1.18344,0.002233,-0.002363,0
EURUSD,SELL,1.180777,45.282897,0.001196,-0.000238,40.0,4.717103,0.000572,asia,1.18257,1.17779,0.003752,-0.002365,1
EURUSD,SELL,1.178411,28.265361,0.000925,-0.000748,75.0,21.734639,0.00067,london,1.1798,1.1761,0.0,0.0,0
EURUSD,SELL,1.180359,55.711543,0.001393,-0.000376,65.0,5.711543,0.000726,new_york,1.18245,1.17688,0.003334,-0.001947,0
EURUSD,SELL,1.178689,44.453201,0.001352,-0.000625,65.0,5.546799,0.000722,asia,1.18072,1.17531,0.0,0.0,0
EURUSD,SELL,1.179663,48.646833,0.000834,-5.7e-05,40.0,1.353167,0.000537,london,1.18091,1.17758,0.000695,0.0,0
EURUSD,SELL,1.182313,72.549842,0.000926,0.000591,75.0,22.549842,0.000455,new_york,1.1837,1.18,0.000559,-0.00028,0
EURUSD,BUY,1.182313,67.766013,0.000928,0.000795,75.0,17.766013,0.000547,asia,1.18092,1.18463,0.003786,-0.00014,1
EURUSD,BUY,1.18638,74.600955,0.001042,0.001688,75.0,24.600955,0.000581,london,1.18482,1.18898,0.004379,-0.000141,1
EURUSD,BUY,1.191895,82.414351,0.001533,0.002736,75.0,32.414351,0.000776,new_york,1.18959,1.19573,0.000711,-0.00241,0
EURUSD,BUY,1.191753,63.836121,0.001257,0.002139,65.0,13.836121,0.000742,asia,1.18987,1.19489,0.000568,-0.002268,0
EURUSD,BUY,1.191469,46.338565,0.000902,0.001543,40.0,3.661435,0.000549,london,1.19012,1.19372,0.0,-0.001984,0
EURUSD,BUY,1.189626,40.990023,0.001327,0.000504,65.0,9.009977,0.00065,new_york,1.18764,1.19294,0.003406,-0.001131,1
EURUSD,BUY,1.191043,58.062547,0.001316,-0.000214,65.0,8.062547,0.000646,asia,1.18907,1.19433,0.001989,-0.006911,0
EURUSD,BUY,1.192748,76.330864,0.000983,0.000343,75.0,26.330864,0.000543,london,1.19127,1.19521,0.0,-0.001705,0
EURUSD,SELL,1.188778,39.991674,0.001787,-0.000764,65.0,10.008326,0.000908,new_york,1.19146,1.18431,0.004505,-0.004225,1
EURUSD,SELL,1.188213,38.781659,0.001622,-0.00058,65.0,11.218341,0.000862,asia,1.19065,1.18416,0.00422,-0.003659,1
EURUSD,SELL,1.188072,54.545804,0.000957,-0.00057,40.0,4.545804,0.000625,london,1.18951,1.18568,0.002957,-0.001691,1
EURUSD,SELL,1.186803,51.467392,0.001229,-0.000563,40.0,1.467392,0.000642,new_york,1.18865,1.18373,0.003511,-0.002249,1
EURUSD,SELL,1.187225,47.060675,0.001058,-0.000266,40.0,2.939325,0.000637,asia,1.18881,1.18458,0.002672,-0.00183,1
EURUSD,SELL,1.185958,36.113136,0.000755,-0.000386,65.0,13.886864,0.000481,london,1.18709,1.18407,0.0,0.0,0
EURUSD,SELL,1.187648,56.065523,0.001157,-8.3e-05,65.0,6.065523,0.000647,new_york,1.18938,1.18476,0.003095,-0.002252,1
EURUSD,SELL,1.187085,52.77781,0.001107,-8.5e-05,40.0,2.77781,0.000665,asia,1.18875,1.18432,0.002812,-0.002531,1
EURUSD,SELL,1.186521,34.477024,0.000584,-2.6e-05,75.0,15.522976,0.000565,london,1.1874,1.18506,0.001547,-0.000844,1
EURUSD,SELL,1.185818,38.707914,0.000704,-0.000302,65.0,11.292086,0.000315,new_york,1.18687,1.18406,0.001825,-0.001264,1
EURUSD,SELL,1.184413,25.011666,0.000582,-0.000557,75.0,24.988334,0.00028,asia,1.18529,1.18296,0.00238,-0.000981,1
EURUSD,SELL,1.183292,29.99915,0.000792,-0.000627,75.0,20.00085,0.000412,london,1.18448,1.18131,0.002376,-0.00084,1
EURUSD,SELL,1.185115,52.708748,0.001201,-0.00044,40.0,2.708748,0.000648,new_york,1.18692,1.18211,0.003501,-0.001963,1
EURUSD,SELL,1.184413,63.996052,0.000911,1.7e-05,65.0,13.996052,0.000619,asia,1.18578,1.18214,0.002799,-0.001261,1
EURUSD,SELL,1.183852,30.289217,0.000692,-0.000222,75.0,19.710783,0.000536,london,1.18489,1.18212,0.0,0.0,0
EURUSD,SELL,1.179106,20.860465,0.001189,-0.001016,75.0,29.139535,0.000555,new_york,1.18089,1.17613,0.000695,0.0,0
EURUSD,SELL,1.179523,27.433851,0.000906,-0.001261,75.0,22.566149,0.000559,asia,1.18088,1.17726,0.000695,0.0,0
EURUSD,SELL,1.178411,47.371863,0.000795,-0.001092,40.0,2.628137,0.000483,london,1.1796,1.17642,0.002771,-0.00111,1
EURUSD,SELL,1.176609,33.834964,0.001288,-0.001493,75.0,16.165036,0.00057,new_york,1.17854,1.17339,0.001797,-0.000692,0
EURUSD,SELL,1.176194,46.296769,0.001038,-0.000893,40.0,3.703231,0.000576,asia,1.17775,1.1736,0.001382,-0.000277,0
EURUSD,SELL,1.177024,45.23082,0.00085,-0.000586,40.0,4.76918,0.000425,london,1.1783,1.1749,0.000969,0.0,0
EURUSD,SELL,1.178411,68.741826,0.001575,0.000184,75.0,18.741826,0.000525,new_york,1.18077,1.17447,0.000278,0.0,0
EURUSD,BUY,1.182452,75.987991,0.00169,0.001501,75.0,25.987991,0.00098,asia,1.17992,1.18668,0.00126,-0.004041,0
EURUSD,BUY,1.178411,49.353518,0.001266,0.000662,40.0,0.646482,0.001014,london,1.17651,1.18158,0.003342,-0.001387,1
EURUSD,BUY,1.179245,31.918839,0.001214,0.000404,75.0,18.081161,0.000587,asia,1.17742,1.18228,0.000696,-0.002082,0
EURUSD,BUY,1.177302,25.931864,0.001063,-0.00044,75.0,24.068136,0.000629,asia,1.17571,1.17996,0.003615,-0.000277,1
EURUSD,SELL,1.178411,47.169322,0.000933,-0.000592,40.0,2.830678,0.000453,london,1.17981,1.17608,0.001387,-0.000417,0
EURUSD,SELL,1.177995,46.809132,0.001012,-0.000482,40.0,3.190868,0.000544,asia,1.17951,1.17547,0.000693,0.0,0
EURUSD,SELL,1.179802,65.918845,0.000833,-2.2e-05,75.0,15.918845,0.000488,asia,1.18105,1.17772,0.0,0.0,0
EURUSD,SELL,1.178967,56.88837,0.000834,9.9e-05,65.0,6.88837,0.000517,london,1.18022,1.17688,0.00125,0.0,0
EURUSD,BUY,1.180916,50.0,0.000994,0.000596,40.0,0.0,0.000637,asia,1.17943,1.1834,0.002376,-0.002366,0
EURUSD,BUY,1.182173,75.576478,0.000847,0.00097,75.0,25.576478,0.000614,asia,1.1809,1.18429,0.000419,-0.001535,0
EURUSD,BUY,1.181195,47.62108,0.000828,0.000315,40.0,2.37892,0.000439,london,1.17995,1.18327,0.000838,-0.002645,0
EURUSD,BUY,1.180638,41.871927,0.001254,-0.000157,65.0,8.128073,0.000693,asia,1.17876,1.18377,0.002374,-0.004444,0
EURUSD,SELL,1.181474,50.0,0.001183,-6.5e-05,40.0,0.0,0.000669,asia,1.18325,1.17852,0.005281,-0.003618,1
EURUSD,SELL,1.180638,52.54171,0.001026,-0.000177,40.0,2.54171,0.000686,london,1.18218,1.17807,0.001114,0.0,0
EURUSD,BUY,1.181893,55.937016,0.001296,0.000382,65.0,5.937016,0.000583,asia,1.17995,1.18513,0.000699,-0.0057,0
EURUSD,SELL,1.177024,38.073791,0.001492,-0.000493,65.0,11.926209,0.001027,asia,1.17926,1.17329,0.006064,-0.003316,1
EURUSD,SELL,1.170138,19.988912,0.0022,-0.002385,75.0,30.011088,0.001235,new_york,1.17344,1.16464,0.007888,-0.005451,1
EURUSD,SELL,1.169317,43.361116,0.002175,-0.002669,65.0,6.638884,0.001399,asia,1.17258,1.16388,0.007067,-0.00463,1
EURUSD,SELL,1.167133,45.071515,0.001485,-0.002561,40.0,4.928485,0.001216,asia,1.16936,1.16342,0.004883,-0.002447,1
EURUSD,SELL,1.159555,17.589449,0.001772,-0.003819,75.0,32.410551,0.001069,new_york,1.16221,1.15513,0.006019,-0.001075,1
EURUSD,SELL,1.161575,42.369406,0.00247,-0.00232,65.0,7.630594,0.001361,asia,1.16528,1.1554,0.003632,-0.001482,0
EURUSD,SELL,1.159824,58.309893,0.001731,-0.001945,65.0,8.309893,0.001274,asia,1.16242,1.15549,0.000538,0.0,0
EURUSD,SELL,1.163603,57.297191,0.002024,-0.000351,65.0,7.297191,0.001003,new_york,1.16664,1.15854,0.006195,-0.002971,1
EURUSD,SELL,1.16428,58.517664,0.001798,0.000803,65.0,8.517664,0.000939,asia,1.16698,1.15979,0.005128,-0.00257,1
EURUSD,BUY,1.159824,28.986549,0.001189,0.000104,75.0,21.013451,0.000901,asia,1.15804,1.1628,0.004456,-0.001209,1
EURUSD,BUY,1.160093,37.27091,0.001947,-0.000183,65.0,12.72909,0.001004,new_york,1.15717,1.16496,0.001078,-0.003756,0
EURUSD,SELL,1.16117,50.834539,0.002326,-0.000814,40.0,0.834539,0.001177,asia,1.16466,1.15535,0.006036,-0.004031,1
EURUSD,SELL,1.160901,61.108513,0.001431,-0.000231,65.0,11.108513,0.001017,asia,1.16305,1.15732,0.00443,-0.002555,1
EURUSD,SELL,1.156069,26.287557,0.001402,-0.001248,75.0,23.712443,0.001038,new_york,1.15817,1.15256,0.000935,0.0,0
EURUSD,SELL,1.162115,51.311058,0.001995,0.000172,40.0,1.311058,0.001025,asia,1.16511,1.15713,0.010174,-0.008713,1
EURUSD,SELL,1.155001,44.000018,0.002429,-0.001595,65.0,5.999982,0.002326,asia,1.15864,1.14893,0.002927,0.0,0
EURUSD,SELL,1.157675,63.29038,0.002459,-0.00068,65.0,13.29038,0.002367,new_york,1.16136,1.15153,0.0,0.0,0
EURUSD,SELL,1.163196,78.67372,0.002206,0.0012,75.0,28.67372,0.001533,asia,1.16651,1.15768,0.002161,-0.001351,0
EURUSD,BUY,1.163603,65.71015,0.001736,0.001324,75.0,15.71015,0.001091,asia,1.161,1.16794,0.003395,-0.002702,0
EURUSD,BUY,1.16523,59.340139,0.001713,0.002051,65.0,9.340139,0.001164,new_york,1.16266,1.16951,0.001768,-0.003385,0
EURUSD,BUY,1.160901,27.979141,0.001761,0.000534,75.0,22.020859,0.000937,asia,1.15826,1.1653,0.003515,-0.002689,0
EURUSD,BUY,1.163738,38.949649,0.001246,0.000343,65.0,11.050351,0.000644,asia,1.16187,1.16685,0.000678,-0.001893,0
EURUSD,SELL,1.15848,34.796112,0.001493,-0.00108,75.0,15.203888,0.000804,new_york,1.16072,1.15475,0.004146,-0.002945,1
EURUSD,SELL,1.155402,28.310927,0.001534,-0.001786,75.0,21.689073,0.000897,asia,1.1577,1.15157,0.003991,-0.002531,1
EURUSD,SELL,1.155135,37.301524,0.001173,-0.001975,65.0,12.698476,0.000796,asia,1.15689,1.1522,0.003061,-0.001466,1
EURUSD,SELL,1.152472,37.522816,0.0014,-0.001652,65.0,12.477184,0.00078,new_york,1.15457,1.14897,0.003839,-0.001856,1
EURUSD,SELL,1.152206,31.585397,0.001331,-0.001622,75.0,18.414603,0.000604,asia,1.1542,1.14888,0.003573,-0.001591,1
EURUSD,SELL,1.148633,22.672731,0.000928,-0.001329,75.0,27.327269,0.000551,asia,1.15003,1.14631,0.002764,-0.000132,1
EURUSD,SELL,1.146,25.180709,0.001685,-0.001936,75.0,24.819291,0.000864,new_york,1.14853,1.14179,0.004578,-0.003404,1
EURUSD,SELL,1.145869,53.847566,0.001715,-0.002325,40.0,3.847566,0.00115,asia,1.14844,1.14158,0.003926,-0.002097,0
EURUSD,SELL,1.144689,50.562499,0.001318,-0.001586,40.0,0.562499,0.00106,london,1.14667,1.14139,0.000262,0.0,0
EURUSD,SELL,1.14969,67.023582,0.001663,0.000436,75.0,17.023582,0.001149,new_york,1.15218,1.14553,0.000264,0.0,0
EURUSD,BUY,1.149557,57.815216,0.001511,0.0013,65.0,7.815216,0.001024,asia,1.14729,1.15333,0.000926,-0.002505,0
EURUSD,BUY,1.15141,46.142219,0.0012,0.001131,40.0,3.857781,0.000957,london,1.14961,1.15441,0.003057,-0.000662,1
EURUSD,BUY,1.153136,65.446748,0.00159,0.001563,75.0,15.446748,0.000719,new_york,1.15075,1.15711,0.002532,-0.003447,0
EURUSD,BUY,1.153669,68.489194,0.001131,0.001141,75.0,18.489194,0.000732,asia,1.15197,1.1565,0.002,-0.002788,0
EURUSD,BUY,1.153536,44.682918,0.000837,0.000783,65.0,5.317082,0.000516,london,1.15228,1.15563,0.002133,-0.000532,1
EURUSD,BUY,1.15141,39.521402,0.001548,1.4e-05,65.0,10.478598,0.000872,new_york,1.14909,1.15528,0.001327,-0.003173,0
EURUSD,SELL,1.147842,31.534836,0.002013,-0.001747,75.0,18.465164,0.001248,asia,1.15086,1.14281,0.003153,-0.00171,0
EURUSD,SELL,1.145475,37.6482,0.001362,-0.001803,65.0,12.3518,0.000989,london,1.14752,1.14207,0.0,0.0,0
EURUSD,SELL,1.153935,69.685998,0.002084,4.6e-05,75.0,19.685998,0.001015,new_york,1.15706,1.14872,0.0,0.0,0
EURUSD,BUY,1.157675,87.050022,0.002283,0.002329,75.0,37.050022,0.001059,asia,1.15425,1.16338,0.00067,-0.00374,0
EURUSD,BUY,1.157274,41.167949,0.001217,0.001988,65.0,8.832051,0.000956,london,1.15545,1.16032,0.000268,-0.002139,0
EURUSD,BUY,1.156203,48.075307,0.00167,0.001211,40.0,1.924693,0.000849,new_york,1.1537,1.16038,0.001338,-0.003731,0
EURUSD,BUY,1.155001,45.284512,0.001766,0.000301,40.0,4.715488,0.001036,asia,1.15235,1.15942,0.000534,-0.005444,0
EURUSD,SELL,1.148897,26.743671,0.001503,-0.001545,75.0,23.256329,0.001105,london,1.15115,1.14514,0.0,0.0,0
EURUSD,SELL,1.163873,63.829191,0.003694,0.001506,65.0,13.829191,0.002197,new_york,1.16941,1.15464,0.011136,-0.00767,1
EURUSD,BUY,1.158883,42.16268,0.002224,0.001038,65.0,7.83732,0.00218,asia,1.15555,1.16444,0.004449,-0.003348,0
EURUSD,BUY,1.159555,38.877405,0.001345,0.000831,65.0,11.122595,0.00119,london,1.15754,1.16292,0.000673,-0.002281,0
EURUSD,BUY,1.158614,51.189144,0.001823,0.000322,40.0,1.189144,0.000771,new_york,1.15588,1.16317,0.004717,0.0,1
EURUSD,BUY,1.160766,59.256383,0.001787,0.00039,65.0,9.256383,0.000845,asia,1.15809,1.16523,0.001079,-0.003091,0
EURUSD,BUY,1.160766,46.939512,0.001174,9.9e-05,40.0,3.060488,0.000648,london,1.159,1.1637,0.000809,-0.003091,0
EURUSD,SELL,1.157006,35.809396,0.001756,-0.000504,65.0,14.190604,0.000733,new_york,1.15964,1.15262,0.004534,-0.003337,1
EURUSD,SELL,1.156203,32.853004,0.001273,-0.000914,75.0,17.146996,0.00068,asia,1.15811,1.15302,0.003465,0.0,1
EURUSD,SELL,1.156069,49.020465,0.000936,-0.000961,40.0,0.979535,0.000625,london,1.15747,1.15373,0.003332,0.0,1
EURUSD,SELL,1.153669,35.773429,0.00141,-0.001314,65.0,14.226571,0.00088,new_york,1.15578,1.15014,0.001329,0.0,0
EURUSD,SELL,1.154201,52.239764,0.001322,-0.00079,40.0,2.239764,0.00089,asia,1.15618,1.1509,0.003321,-0.002526,1
EURUSD,SELL,1.15141,40.020856,0.00096,-0.000895,65.0,9.979144,0.000594,london,1.15285,1.14901,0.000927,0.0,0
EURUSD,SELL,1.151676,31.647671,0.001281,-0.000765,75.0,18.352329,0.000538,new_york,1.1536,1.14847,0.004097,-0.002779,1
EURUSD,SELL,1.151941,50.0,0.001241,-0.000615,40.0,0.0,0.000699,asia,1.1538,1.14884,0.004362,-0.003044,1
EURUSD,SELL,1.148897,36.52164,0.001059,-0.000884,65.0,13.47836,0.000622,london,1.15049,1.14625,0.003028,-0.001713,1
EURUSD,SELL,1.146132,13.285417,0.001214,-0.001643,75.0,36.714583,0.00066,new_york,1.14795,1.1431,0.000919,0.0,0
EURUSD,SELL,1.147315,54.905238,0.001127,-0.000891,40.0,4.905238,0.000655,asia,1.14901,1.1445,0.001184,0.0,0
EURUSD,SELL,1.149161,63.39755,0.001203,-0.000574,65.0,13.39755,0.000777,london,1.15097,1.14615,0.0,0.0,0
EURUSD,BUY,1.156337,81.770801,0.00195,0.001797,75.0,31.770801,0.001036,new_york,1.15341,1.16121,0.005103,-0.001336,1
EURUSD,BUY,1.15647,63.210036,0.001601,0.00251,65.0,13.210036,0.001057,asia,1.15407,1.16047,0.00497,-0.000134,1
EURUSD,BUY,1.161036,72.426441,0.001505,0.002898,75.0,22.426441,0.000813,london,1.15878,1.1648,0.002026,-0.002824,0
EURUSD,BUY,1.158883,55.218972,0.001981,0.002097,65.0,5.218972,0.000927,new_york,1.15591,1.16384,0.001749,-0.003882,0
EURUSD,BUY,1.154335,25.749019,0.001689,-5.5e-05,75.0,24.250981,0.001168,asia,1.1518,1.15856,0.000133,-0.002791,0
